Date,Ticker,Open,High,Low,Close,Volume
2023-03-31,QQQ,387.42,389.27,387.0,388.94,61315433
2023-04-03,QQQ,390.42,395.04,387.82,394.01,161550849
2023-04-04,QQQ,393.97,395.03,391.0,391.32,50386870
2023-04-05,QQQ,391.3,392.89,387.35,388.21,66225193
2023-04-06,QQQ,388.44,389.9,387.68,389.28,77660389
2023-04-07,QQQ,391.87,398.48,387.57,396.64,85615877
2023-04-10,QQQ,395.78,396.75,393.04,394.42,48977714
2023-04-11,QQQ,395.42,398.68,391.78,398.49,71381639
2023-04-12,QQQ,399.07,408.08,397.57,406.28,48281740
2023-04-13,QQQ,408.63,418.65,405.84,414.91,117473543
2023-04-14,QQQ,413.9,415.29,402.32,407.18,82376294
2023-04-17,QQQ,405.88,408.97,397.44,398.92,111077511
2023-04-18,QQQ,398.5,400.38,394.68,396.95,103259097
2023-04-19,QQQ,396.9,397.84,390.13,390.83,102288098
2023-04-20,QQQ,390.61,393.41,385.69,387.47,41640786
2023-04-21,QQQ,387.82,389.91,387.44,389.4,56348119
2023-04-24,QQQ,389.58,391.06,388.9,390.37,88811633
2023-04-25,QQQ,389.6,391.72,381.49,382.07,76875403
2023-04-26,QQQ,380.33,387.15,373.43,375.36,56058221
2023-04-27,QQQ,375.38,376.42,375.32,376.26,69845613
2023-04-28,QQQ,376.01,376.58,372.84,373.88,50347030
2023-05-01,QQQ,373.69,374.86,372.22,372.47,55003081
2023-05-02,QQQ,372.68,375.81,372.2,374.8,66922698
2023-05-03,QQQ,376.55,380.48,374.02,379.71,110245420
2023-05-04,QQQ,378.43,381.53,371.29,373.65,135984718
2023-05-05,QQQ,374.24,378.02,372.77,376.78,45481888
2023-05-08,QQQ,377.58,385.94,370.88,385.26,99708197
2023-05-09,QQQ,384.95,386.05,384.03,384.43,83347388
2023-05-10,QQQ,383.94,386.2,378.62,380.72,72663845
2023-05-11,QQQ,383.24,398.41,380.42,394.24,94300546
2023-05-12,QQQ,394.69,396.26,392.81,395.61,59350933
2023-05-15,QQQ,393.92,397.83,381.94,386.44,71503454
2023-05-16,QQQ,386.31,388.39,377.6,379.98,78296887
2023-05-17,QQQ,380.56,384.59,379.3,381.75,31241554
2023-05-18,QQQ,381.68,382.58,378.92,378.96,48382095
2023-05-19,QQQ,375.44,385.8,368.87,369.74,59875472
2023-05-22,QQQ,369.39,373.2,355.09,360.91,120448262
2023-05-23,QQQ,363.9,372.29,356.25,369.16,119938280
2023-05-24,QQQ,368.03,370.15,365.87,366.05,78988514
2023-05-25,QQQ,366.22,368.08,365.73,367.43,37648728
2023-05-26,QQQ,367.85,369.88,366.22,369.15,91256017
2023-05-29,QQQ,369.21,370.52,368.52,369.8,43100325
2023-05-30,QQQ,369.52,370.96,365.24,367.76,110976488
2023-05-31,QQQ,367.3,369.57,364.67,366.16,36537138
2023-06-01,QQQ,366.01,368.19,363.71,364.69,59363444
2023-06-02,QQQ,365.46,367.62,364.48,366.87,107983311
2023-06-05,QQQ,366.87,367.66,366.14,367.28,36143816
2023-06-06,QQQ,367.24,367.29,367.06,367.08,77296554
2023-06-07,QQQ,366.23,370.31,361.51,364.28,74750827
2023-06-08,QQQ,364.29,364.78,363.96,364.47,37208092
2023-06-09,QQQ,364.42,366.37,363.7,363.94,67547083
2023-06-12,QQQ,363.67,364.32,357.0,358.84,54098019
2023-06-13,QQQ,359.86,363.46,358.57,362.81,55320794
2023-06-14,QQQ,362.94,366.27,361.0,365.02,60743684
2023-06-15,QQQ,365.19,366.87,364.21,366.59,57124414
2023-06-16,QQQ,366.84,370.61,365.01,368.92,49092393
2023-06-19,QQQ,368.57,369.79,364.99,366.0,57076352
2023-06-20,QQQ,366.24,369.6,365.52,368.32,85209344
2023-06-21,QQQ,366.88,370.04,356.5,361.5,95941426
2023-06-22,QQQ,361.04,364.8,349.99,351.94,88426479
2023-06-23,QQQ,352.08,354.56,351.34,354.51,145523466
2023-06-26,QQQ,354.21,355.04,350.21,351.03,66857100
2023-06-27,QQQ,351.25,352.65,350.73,352.33,40429186
2023-06-28,QQQ,351.33,354.35,348.92,348.99,52655712
2023-06-29,QQQ,348.68,349.04,347.52,347.63,108607633
2023-06-30,QQQ,346.85,348.17,339.71,340.64,63010814
2023-07-03,QQQ,342.41,352.62,339.29,350.37,62398081
2023-07-04,QQQ,351.19,358.6,348.71,355.67,132124709
2023-07-05,QQQ,355.63,358.62,353.58,353.83,72107917
2023-07-06,QQQ,354.03,355.13,352.79,354.37,49069080
2023-07-07,QQQ,356.37,362.36,354.15,361.2,85091996
2023-07-10,QQQ,362.14,365.62,359.8,365.01,78895025
2023-07-11,QQQ,363.97,367.0,359.64,361.51,48701833
2023-07-12,QQQ,361.59,364.41,360.78,363.99,66001654
2023-07-13,QQQ,361.72,367.04,356.68,358.18,52489767
2023-07-14,QQQ,359.44,362.96,356.81,362.4,88194531
2023-07-17,QQQ,364.14,374.82,361.45,373.37,181535864
2023-07-18,QQQ,373.45,381.94,369.2,379.98,67216411
2023-07-19,QQQ,380.16,385.37,379.44,385.22,77055171
2023-07-20,QQQ,391.06,403.51,385.13,400.1,255603557
2023-07-21,QQQ,399.65,400.69,393.43,394.94,49575976
2023-07-24,QQQ,395.57,403.16,394.87,401.37,79766332
2023-07-25,QQQ,401.46,407.78,400.87,404.46,46851892
2023-07-26,QQQ,402.17,407.55,393.52,397.68,92139178
2023-07-27,QQQ,397.68,397.69,397.64,397.66,47632762
2023-07-28,QQQ,398.18,399.85,397.39,399.05,40973186
2023-07-31,QQQ,396.83,400.82,389.13,392.13,88303673
2023-08-01,QQQ,388.65,392.29,379.03,383.14,52800338
2023-08-02,QQQ,384.03,392.0,380.97,390.51,114369694
2023-08-03,QQQ,392.04,399.04,387.37,397.58,92952517
2023-08-04,QQQ,396.53,397.97,386.94,390.21,56949991
2023-08-07,QQQ,391.43,398.42,386.95,396.73,44468934
2023-08-08,QQQ,398.82,405.08,392.25,404.16,108185175
2023-08-09,QQQ,404.98,423.18,400.59,417.34,94763723
2023-08-10,QQQ,417.35,420.29,416.3,419.62,65517934
2023-08-11,QQQ,419.8,421.36,419.42,420.91,57878991
2023-08-14,QQQ,421.3,425.79,419.87,424.73,69437279
2023-08-15,QQQ,423.31,427.86,418.77,421.06,32757496
2023-08-16,QQQ,418.9,423.13,409.25,411.5,120628651
2023-08-17,QQQ,411.38,411.7,410.89,411.14,97180900
2023-08-18,QQQ,410.11,411.85,406.47,408.52,59586656
2023-08-21,QQQ,401.05,428.51,381.03,387.65,176028269
2023-08-22,QQQ,387.71,389.55,386.53,389.19,50755140
2023-08-23,QQQ,389.05,389.32,388.74,388.78,40783708
2023-08-24,QQQ,388.68,389.16,387.87,388.12,48657485
2023-08-25,QQQ,387.01,388.23,381.78,383.77,73862606
2023-08-28,QQQ,384.82,395.16,382.46,394.46,115296972
2023-08-29,QQQ,396.32,402.0,392.74,401.59,95054440
2023-08-30,QQQ,401.1,402.29,397.5,398.46,51504396
2023-08-31,QQQ,402.82,419.48,398.14,417.17,125138508
2023-09-01,QQQ,413.19,420.88,406.79,407.09,109520442
2023-09-04,QQQ,404.72,408.54,384.3,390.82,112509970
2023-09-05,QQQ,389.83,391.52,382.52,383.32,83826064
2023-09-06,QQQ,384.24,386.62,382.84,386.59,71699548
2023-09-07,QQQ,386.77,400.38,381.82,399.1,148057765
2023-09-08,QQQ,400.52,405.11,398.39,404.59,84650739
2023-09-11,QQQ,404.4,405.1,400.06,400.39,73026839
2023-09-12,QQQ,400.82,405.99,398.39,405.52,63591547
2023-09-13,QQQ,404.65,406.14,398.4,400.6,73543663
2023-09-14,QQQ,401.89,405.87,395.47,405.7,67835645
2023-09-15,QQQ,405.72,407.52,405.19,405.78,28129358
2023-09-18,QQQ,406.72,412.11,404.88,410.9,67577458
2023-09-19,QQQ,412.41,420.36,407.74,420.08,147845833
2023-09-20,QQQ,419.17,420.38,416.77,417.63,54321757
2023-09-21,QQQ,419.45,423.63,413.98,422.8,39090762
2023-09-22,QQQ,422.84,423.9,422.56,423.77,43933248
2023-09-25,QQQ,422.05,427.37,415.11,417.43,80774177
2023-09-26,QQQ,419.18,424.17,415.22,422.25,63769588
2023-09-27,QQQ,421.98,422.57,421.25,421.51,40242321
2023-09-28,QQQ,420.89,427.89,417.0,418.16,88546569
2023-09-29,QQQ,416.4,419.65,407.73,410.68,100638000
2023-10-02,QQQ,411.99,414.84,408.34,414.56,73717999
2023-10-03,QQQ,416.8,422.24,414.26,420.35,45828967
2023-10-04,QQQ,418.55,422.55,414.16,414.42,45846690
2023-10-05,QQQ,413.91,415.24,408.46,411.12,73356543
2023-10-06,QQQ,410.68,411.73,403.79,404.44,74996639
2023-10-09,QQQ,403.99,404.49,402.84,403.12,68796715
2023-10-10,QQQ,403.56,406.17,402.81,405.75,77877464
2023-10-11,QQQ,406.29,408.56,404.57,408.35,61413891
2023-10-12,QQQ,407.65,409.25,403.85,405.76,58380672
2023-10-13,QQQ,405.5,405.84,403.49,403.76,69863100
2023-10-16,QQQ,402.71,405.42,394.28,395.44,111686053
2023-10-17,QQQ,396.49,399.62,392.88,399.53,41523303
2023-10-18,QQQ,400.1,405.51,396.64,402.75,62998195
2023-10-19,QQQ,402.46,403.13,398.96,399.26,53256059
2023-10-20,QQQ,400.69,405.36,399.08,404.48,86905824
2023-10-23,QQQ,404.36,404.85,403.95,404.18,46281515
2023-10-24,QQQ,404.24,406.06,403.54,405.46,97206001
2023-10-25,QQQ,404.62,408.84,398.61,400.15,106782185
2023-10-26,QQQ,403.92,412.37,399.82,409.99,81870811
2023-10-27,QQQ,410.3,419.85,408.5,417.25,168458785
2023-10-30,QQQ,416.74,417.48,407.5,410.56,75444510
2023-10-31,QQQ,413.17,419.41,409.3,417.64,88673441
2023-11-01,QQQ,417.56,419.32,415.39,416.37,64964923
2023-11-02,QQQ,414.56,416.63,403.21,404.99,100185445
2023-11-03,QQQ,409.55,417.86,399.08,417.06,171825030
2023-11-06,QQQ,417.49,429.32,412.53,425.16,100712922
2023-11-07,QQQ,425.33,426.14,423.62,425.77,36216192
2023-11-08,QQQ,424.98,427.96,416.37,416.96,100436040
2023-11-09,QQQ,417.07,419.16,416.32,419.0,86700644
2023-11-10,QQQ,419.78,423.94,418.07,422.91,76120761
2023-11-13,QQQ,423.95,428.54,419.73,425.83,70255662
2023-11-14,QQQ,427.88,441.32,423.48,435.83,95387643
2023-11-15,QQQ,436.68,443.36,434.57,441.2,88626571
2023-11-16,QQQ,439.65,441.54,434.99,435.69,92103634
2023-11-17,QQQ,436.73,451.81,434.8,447.9,62044696
2023-11-20,QQQ,447.64,448.08,445.55,445.86,35492292
2023-11-21,QQQ,446.19,450.77,444.61,448.74,47528725
2023-11-22,QQQ,448.69,449.24,445.26,446.94,76459682
2023-11-23,QQQ,446.53,448.08,444.09,444.33,57064830
2023-11-24,QQQ,449.24,476.92,442.75,460.93,70695308
2023-11-27,QQQ,462.85,470.38,460.7,467.44,126504709
2023-11-28,QQQ,468.23,486.38,466.56,482.96,79756233
2023-11-29,QQQ,483.18,484.43,481.98,484.08,44366119
2023-11-30,QQQ,483.74,484.38,481.72,482.62,48557230
2023-12-01,QQQ,481.96,484.07,476.03,479.35,97835167
2023-12-04,QQQ,479.78,482.93,476.1,481.96,47622631
2023-12-05,QQQ,481.98,482.04,481.87,482.01,53504972
2023-12-06,QQQ,483.44,490.23,480.83,487.38,86433305
2023-12-07,QQQ,487.87,491.45,485.95,489.86,75736656
2023-12-08,QQQ,491.63,500.52,488.55,498.64,50702693
2023-12-11,QQQ,498.61,498.8,497.44,498.33,38147816
2023-12-12,QQQ,498.72,501.43,495.54,499.82,51961170
2023-12-13,QQQ,500.87,509.12,499.37,504.72,91973850
2023-12-14,QQQ,507.08,513.95,504.57,511.5,38017122
2023-12-15,QQQ,511.56,512.4,510.9,512.12,40290885
2023-12-18,QQQ,512.12,512.16,512.07,512.11,41486956
2023-12-19,QQQ,512.15,514.58,512.07,514.5,73382114
2023-12-20,QQQ,514.4,515.71,512.91,513.45,49392915
2023-12-21,QQQ,512.0,516.32,502.09,507.34,53395557
2023-12-22,QQQ,507.29,507.37,507.06,507.21,34027546
2023-12-25,QQQ,504.51,510.23,495.08,497.15,74202717
2023-12-26,QQQ,500.8,513.26,493.39,511.41,78705747
2023-12-27,QQQ,511.26,511.53,510.52,510.88,43702819
2023-12-28,QQQ,508.54,512.92,502.73,504.76,82318494
2023-12-29,QQQ,502.49,510.99,488.33,491.87,67436966
2021-01-04,AAPL,155.21,158.68,153.43,158.13,88206347
2021-01-05,AAPL,157.94,158.14,156.9,157.23,43143085
2021-01-06,AAPL,156.71,158.56,155.77,155.9,40183006
2021-01-07,AAPL,155.7,156.42,155.06,155.14,37263762
2021-01-08,AAPL,155.22,156.98,154.46,156.66,79237126
2021-01-11,AAPL,156.78,158.2,156.29,157.0,34320842
2021-01-12,AAPL,156.96,157.47,156.0,156.02,75616634
2021-01-13,AAPL,155.8,156.04,154.86,154.87,63931859
2021-01-14,AAPL,154.8,155.21,153.99,154.0,49579248
2021-01-15,AAPL,154.76,157.36,153.46,156.83,107377751
2021-01-18,AAPL,157.1,160.84,156.32,159.71,53232944
2021-01-19,AAPL,160.06,164.11,158.29,162.21,52235297
2021-01-20,AAPL,160.68,162.8,154.89,156.72,85930322
2021-01-21,AAPL,157.76,159.53,155.59,159.34,118498359
2021-01-22,AAPL,159.31,159.37,159.13,159.24,53343933
2021-01-25,AAPL,158.48,159.38,153.99,154.54,172245207
2021-01-26,AAPL,154.35,155.84,152.44,152.82,93930711
2021-01-27,AAPL,152.46,152.86,150.0,150.26,50795328
2021-01-28,AAPL,150.27,150.49,150.19,150.46,33303539
2021-01-29,AAPL,150.57,152.27,150.29,150.92,71212258
2021-02-01,AAPL,151.03,152.56,150.86,151.9,67552587
2021-02-02,AAPL,151.27,152.66,148.57,149.68,75559176
2021-02-03,AAPL,150.03,152.16,148.92,151.37,51095135
2021-02-04,AAPL,150.79,152.68,147.94,148.41,70174006
2021-02-05,AAPL,149.3,151.3,147.23,151.02,77702632
2021-02-08,AAPL,150.97,151.17,149.86,149.88,54302237
2021-02-09,AAPL,149.64,150.13,147.98,148.55,67060725
2021-02-10,AAPL,148.75,150.05,148.1,149.5,104518236
2021-02-11,AAPL,150.42,151.94,149.37,151.9,165968517
2021-02-12,AAPL,151.65,151.98,150.93,151.11,72062202
2021-02-15,AAPL,151.48,152.76,150.34,152.12,65238267
2021-02-16,AAPL,152.19,152.67,152.09,152.63,87759571
2021-02-17,AAPL,152.16,152.8,150.58,151.35,107130250
2021-02-18,AAPL,151.64,154.86,151.2,153.68,50367018
2021-02-19,AAPL,153.6,153.91,153.1,153.15,37944533
2021-02-22,AAPL,154.11,157.22,152.22,156.88,48569615
2021-02-23,AAPL,156.85,157.25,154.9,155.46,64476254
2021-02-24,AAPL,155.35,156.47,153.99,154.14,65082371
2021-02-25,AAPL,154.5,158.65,154.0,156.59,74985877
2021-02-26,AAPL,155.89,157.61,154.33,154.74,103451159
2021-03-01,AAPL,154.23,155.5,149.82,150.59,58738543
2021-03-02,AAPL,150.6,151.3,150.32,151.04,52108483
2021-03-03,AAPL,151.22,152.13,151.03,151.94,64847072
2021-03-04,AAPL,152.74,156.3,151.36,156.29,74224675
2021-03-05,AAPL,155.48,157.11,150.79,153.18,119166185
2021-03-08,AAPL,153.22,153.48,152.99,153.41,67104147
2021-03-09,AAPL,152.69,156.02,140.87,146.83,111504336
2021-03-10,AAPL,146.8,147.2,146.18,146.66,67097591
2021-03-11,AAPL,146.66,146.75,146.52,146.66,45309586
2021-03-12,AAPL,145.98,148.95,142.64,143.84,51772352
2021-03-15,AAPL,143.74,144.0,142.45,142.64,52979818
2021-03-16,AAPL,140.7,143.35,134.13,137.09,74928365
2021-03-17,AAPL,136.59,138.62,133.46,135.16,35358318
2021-03-18,AAPL,136.67,140.44,134.73,139.34,81851021
2021-03-19,AAPL,138.51,139.75,135.33,136.42,81665155
2021-03-22,AAPL,136.55,146.27,136.55,144.03,78766959
2021-03-23,AAPL,144.26,155.45,144.26,152.12,200207429
2021-03-24,AAPL,152.04,152.37,151.5,151.54,27296185
2021-03-25,AAPL,150.63,153.62,147.46,148.11,88326233
2021-03-26,AAPL,148.02,148.22,147.43,147.53,73483788
2021-03-29,AAPL,148.43,153.36,146.97,151.2,60586166
2021-03-30,AAPL,151.54,152.64,150.92,152.52,66839780
2021-03-31,AAPL,152.22,153.78,148.57,150.23,63339189
2021-04-01,AAPL,150.21,150.31,149.76,149.93,59119120
2021-04-02,AAPL,149.73,150.28,148.67,148.84,36583746
2021-04-05,AAPL,148.71,148.91,148.34,148.38,45963310
2021-04-06,AAPL,147.95,148.86,143.49,144.48,91590744
2021-04-07,AAPL,144.14,145.09,137.03,137.9,67038402
2021-04-08,AAPL,139.83,143.09,137.59,143.07,135148502
2021-04-09,AAPL,142.22,144.21,137.31,138.27,111742049
2021-04-12,AAPL,137.65,138.56,134.1,134.91,73940264
2021-04-13,AAPL,134.86,135.0,133.37,133.54,39803295
2021-04-14,AAPL,134.55,136.54,131.62,136.3,141643964
2021-04-15,AAPL,136.09,136.72,134.37,134.75,48985321
2021-04-16,AAPL,134.77,134.91,134.29,134.91,62454698
2021-04-19,AAPL,135.02,136.32,134.6,136.11,48139696
2021-04-20,AAPL,136.08,136.25,135.1,135.33,71137601
2021-04-21,AAPL,136.75,139.56,134.86,139.15,96032014
2021-04-22,AAPL,138.9,140.77,134.5,134.53,135996375
2021-04-23,AAPL,134.83,137.99,134.21,137.23,68893445
2021-04-26,AAPL,137.15,137.27,136.65,136.73,46489376
2021-04-27,AAPL,137.07,141.35,134.85,140.36,50689078
2021-04-28,AAPL,140.35,140.49,140.05,140.21,70597794
2021-04-29,AAPL,139.8,140.71,135.08,136.89,104265942
2021-04-30,AAPL,139.12,145.81,136.78,142.79,119170219
2021-05-03,AAPL,143.29,145.7,142.11,145.15,60843025
2021-05-04,AAPL,145.53,148.06,144.44,147.21,45238107
2021-05-05,AAPL,147.21,148.97,146.16,148.2,88022622
2021-05-06,AAPL,147.35,148.29,145.18,145.77,88871818
2021-05-07,AAPL,145.74,145.9,145.65,145.67,37027908
2021-05-10,AAPL,145.14,145.98,143.28,144.09,64091251
2021-05-11,AAPL,144.9,151.68,142.8,150.31,143874244
2021-05-12,AAPL,150.66,153.69,150.1,152.68,57641813
2021-05-13,AAPL,153.44,158.72,150.74,158.5,87725287
2021-05-14,AAPL,158.38,159.8,154.07,155.84,51310914
2021-05-17,AAPL,155.07,156.76,151.96,153.09,61193344
2021-05-18,AAPL,152.95,153.69,151.48,151.64,65723033
2021-05-19,AAPL,151.52,151.95,150.75,151.2,46703849
2021-05-20,AAPL,150.07,152.62,146.9,147.07,69718743
2021-05-21,AAPL,147.08,149.02,146.09,148.66,76089407
2021-05-24,AAPL,148.5,148.97,147.48,147.66,57797084
2021-05-25,AAPL,147.67,149.15,147.37,148.59,67738551
2021-05-26,AAPL,148.45,149.88,147.08,147.33,73956555
2021-05-27,AAPL,147.4,152.7,145.11,152.44,107666780
2021-05-28,AAPL,151.97,153.77,148.63,149.1,86129918
2021-05-31,AAPL,148.73,150.19,145.4,145.65,87291170
2021-06-01,AAPL,145.93,147.16,144.79,146.84,38147702
2021-06-02,AAPL,146.95,147.38,146.84,147.24,77537266
2021-06-03,AAPL,146.99,147.61,146.44,146.46,59227374
2021-06-04,AAPL,147.35,150.54,145.5,149.95,116635705
2021-06-07,AAPL,149.95,149.96,149.91,149.94,32239485
2021-06-08,AAPL,149.64,151.07,146.76,147.59,111375478
2021-06-09,AAPL,147.68,152.78,144.63,151.27,87565201
2021-06-10,AAPL,151.37,155.44,150.12,154.21,105014665
2021-06-11,AAPL,155.99,164.27,153.7,161.79,167784350
2021-06-14,AAPL,161.55,162.54,158.58,159.24,92198460
2021-06-15,AAPL,158.22,159.74,155.14,155.5,127036520
2021-06-16,AAPL,155.55,155.92,155.45,155.79,44388927
2021-06-17,AAPL,155.83,160.59,154.75,160.01,102091310
2021-06-18,AAPL,159.72,160.95,153.81,155.73,53532567
2021-06-21,AAPL,155.74,155.95,155.64,155.78,48117179
2021-06-22,AAPL,156.3,157.66,155.63,157.4,95411268
2021-06-23,AAPL,157.4,157.65,157.06,157.14,37803194
2021-06-24,AAPL,157.05,157.16,156.59,156.63,52649582
2021-06-25,AAPL,156.67,157.41,156.52,156.88,73614132
2021-06-28,AAPL,156.43,157.04,153.26,153.99,52171729
2021-06-29,AAPL,154.01,154.49,153.46,154.29,41187724
2021-06-30,AAPL,153.41,154.73,151.28,151.43,119494598
2021-07-01,AAPL,151.44,151.75,151.4,151.53,60125878
2021-07-02,AAPL,153.19,156.17,151.21,156.0,73877967
2021-07-05,AAPL,156.0,156.29,155.92,156.11,35302444
2021-07-06,AAPL,156.67,158.08,154.39,158.04,45264123
2021-07-07,AAPL,158.39,159.59,157.78,159.03,74107348
2021-07-08,AAPL,159.15,160.82,158.93,160.76,86305331
2021-07-09,AAPL,160.76,163.87,159.97,163.17,108803903
2021-07-12,AAPL,163.23,163.4,162.94,163.33,64147555
2021-07-13,AAPL,163.39,163.76,163.04,163.75,81866539
2021-07-14,AAPL,163.41,164.11,162.24,162.28,64548121
2021-07-15,AAPL,162.0,164.25,158.94,159.59,47122528
2021-07-16,AAPL,159.25,160.36,156.88,157.49,69312494
2021-07-19,AAPL,158.06,159.8,157.23,159.19,59599317
2021-07-20,AAPL,159.19,159.4,158.95,159.24,57828296
2021-07-21,AAPL,159.25,159.89,159.21,159.52,61374555
2021-07-22,AAPL,159.47,159.52,158.95,158.98,63202403
2021-07-23,AAPL,158.94,159.35,157.95,158.28,33366942
2021-07-26,AAPL,158.64,160.92,157.45,159.34,92498968
2021-07-27,AAPL,159.36,160.94,158.56,160.15,49815558
2021-07-28,AAPL,160.58,161.43,159.25,161.35,29097470
2021-07-29,AAPL,160.65,161.66,157.59,158.83,50999558
2021-07-30,AAPL,158.75,159.47,156.55,157.54,80949078
2021-08-02,AAPL,157.24,157.62,156.72,156.75,86128066
2021-08-03,AAPL,156.8,157.62,156.67,157.46,113523684
2021-08-04,AAPL,158.23,159.99,156.96,159.6,71297744
2021-08-05,AAPL,160.62,166.14,158.04,165.25,85590953
2021-08-06,AAPL,165.64,166.9,164.28,166.81,93445031
2021-08-09,AAPL,167.74,172.78,165.81,171.36,87809099
2021-08-10,AAPL,171.6,172.6,171.02,172.51,69189671
2021-08-11,AAPL,173.13,177.6,171.71,177.02,76480585
2021-08-12,AAPL,176.79,178.93,170.89,174.18,114655163
2021-08-13,AAPL,175.46,179.24,172.78,178.18,54936900
2021-08-16,AAPL,178.13,178.61,177.82,178.02,35299477
2021-08-17,AAPL,178.8,180.53,176.92,180.45,34011651
2021-08-18,AAPL,180.61,183.78,180.28,182.65,55110652
2021-08-19,AAPL,182.49,183.07,181.05,181.57,57100246
2021-08-20,AAPL,181.23,181.89,179.32,179.82,80735128
2021-08-23,AAPL,177.52,182.74,169.59,171.39,67253379
2021-08-24,AAPL,171.88,175.06,171.28,174.5,115071586
2021-08-25,AAPL,174.1,175.45,172.37,172.66,65935590
2021-08-26,AAPL,172.42,172.8,169.93,170.51,59780611
2021-08-27,AAPL,170.59,171.05,170.17,170.93,78003681
2021-08-30,AAPL,169.54,170.97,165.81,166.75,88143723
2021-08-31,AAPL,165.95,170.23,161.8,161.92,95391853
2021-09-01,AAPL,162.44,163.48,161.69,163.36,71733304
2021-09-02,AAPL,163.98,166.07,162.4,165.46,64441915
2021-09-03,AAPL,165.62,165.89,165.3,165.88,47620465
2021-09-06,AAPL,166.01,170.28,164.39,169.2,103005577
2021-09-07,AAPL,169.2,169.35,169.12,169.13,40422791
2021-09-08,AAPL,169.72,171.62,169.03,170.94,58599186
2021-09-09,AAPL,171.43,172.8,170.13,172.58,47850003
2021-09-10,AAPL,173.49,176.25,172.04,175.25,45714728
2021-09-13,AAPL,175.56,181.7,174.59,179.76,122082325
2021-09-14,AAPL,179.58,180.04,179.22,179.26,54247544
2021-09-15,AAPL,179.58,180.63,179.07,180.16,75835594
2021-09-16,AAPL,180.92,186.81,179.3,185.73,79845357
2021-09-17,AAPL,185.68,186.37,185.19,185.46,38757809
2021-09-20,AAPL,185.46,185.51,185.39,185.45,56104250
2021-09-21,AAPL,185.55,186.01,185.29,185.92,66049867
2021-09-22,AAPL,187.62,197.62,185.86,193.21,66801466
2021-09-23,AAPL,194.59,198.55,190.78,196.76,205183900
2021-09-24,AAPL,196.31,197.42,188.93,189.72,119765839
2021-09-27,AAPL,189.58,190.1,187.36,188.27,69139740
2021-09-28,AAPL,188.22,188.5,187.68,188.05,52909978
2021-09-29,AAPL,188.22,192.72,186.38,192.32,82068036
2021-09-30,AAPL,193.1,198.43,191.62,197.38,124991902
2021-10-01,AAPL,196.91,198.5,195.09,195.47,67504343
2021-10-04,AAPL,195.05,195.65,192.91,194.0,66746346
2021-10-05,AAPL,193.72,194.85,188.87,190.13,73611035
2021-10-06,AAPL,190.75,193.39,189.14,193.27,127480371
2021-10-07,AAPL,192.81,193.42,192.02,192.04,59565044
2021-10-08,AAPL,192.29,193.68,191.82,193.19,49205382
2021-10-11,AAPL,193.25,197.91,193.07,196.37,71132099
2021-10-12,AAPL,196.53,198.88,196.07,197.17,41814684
2021-10-13,AAPL,197.14,197.7,194.74,194.79,62317171
2021-10-14,AAPL,194.81,195.11,194.75,194.93,44016908
2021-10-15,AAPL,194.48,195.24,192.99,193.36,43349872
2021-10-18,AAPL,193.54,195.64,192.95,195.52,69007471
2021-10-19,AAPL,195.51,195.53,195.42,195.49,43945271
2021-10-20,AAPL,195.21,196.44,190.92,192.46,78711151
2021-10-21,AAPL,192.41,192.71,191.62,191.71,31192256
2021-10-22,AAPL,191.82,192.44,191.43,192.38,75210646
2021-10-25,AAPL,193.36,197.91,192.25,196.0,72318445
2021-10-26,AAPL,195.97,196.52,194.48,194.51,44601413
2021-10-27,AAPL,194.48,194.59,194.0,194.11,100091931
2021-10-28,AAPL,194.11,194.14,193.76,193.94,38243203
2021-10-29,AAPL,193.92,194.28,193.38,193.68,47168818
2021-11-01,AAPL,193.38,194.19,191.62,191.75,71778218
2021-11-02,AAPL,191.34,193.23,188.45,188.52,57923273
2021-11-03,AAPL,187.59,190.15,181.96,184.41,63541865
2021-11-04,AAPL,184.74,188.25,184.0,186.94,40490434
2021-11-05,AAPL,185.33,188.04,177.55,179.13,70761031
2021-11-08,AAPL,179.27,181.15,178.2,180.2,50656061
2021-11-09,AAPL,180.22,180.76,179.96,180.45,48525800
2021-11-10,AAPL,181.09,184.35,178.79,184.12,93440675
2021-11-11,AAPL,184.24,184.63,183.69,184.51,84262219
2021-11-12,AAPL,185.98,194.2,184.38,194.08,157807986
2021-11-15,AAPL,193.46,194.5,191.17,191.96,85044868
2021-11-16,AAPL,192.26,194.51,191.44,193.67,79623560
2021-11-17,AAPL,195.7,202.19,191.82,201.43,138942121
2021-11-18,AAPL,200.85,202.21,198.33,198.87,96220726
2021-11-19,AAPL,198.87,199.19,198.64,198.95,36895714
2021-11-22,AAPL,199.23,204.46,197.96,202.13,92673168
2021-11-23,AAPL,202.18,202.76,201.99,202.31,64070543
2021-11-24,AAPL,202.41,207.96,200.73,205.92,96108459
2021-11-25,AAPL,206.14,209.48,205.87,208.17,48558963
